186	33499
186	35070
186	36125
186	38882
186	38912
186	39930
186	39944
186	39952
186	39955
186	39955
186	39958
186	39959
186	40029
186	40061
187	5448
187	5821
187	38876
187	38940
188	38876
190	5753
190	5760
190	30564
191	38940
191	38940
192	38940
192	38942
192	38988
193	3607
193	5791
193	38912
193	38942
193	38986
194	33681
194	38956
194	39002
195	38927
196	53
196	268
196	269
196	304
196	1079
196	2106
196	3181
196	3181
196	3431
196	4821
196	4931
196	5604
196	5612
196	5752
196	5795
196	5823
196	6369
196	7101
196	7418
196	7701
196	7863
196	7960
196	27513
196	29019
196	29153
196	30560
196	30560
196	30563
196	30565
196	30565
196	30566
196	30571
196	30571
196	30572
196	37004
196	37004
196	38956
196	39471
196	39636
196	39792
196	39845
196	39932
196	39947
196	39950
196	39959
196	40017
196	40017
196	40029
196	40079
196	40084
196	40087
198	33670
198	38988
199	6922
199	40099
199	40113
200	5214
200	40118
201	5753
201	5770
201	38876
201	38988
202	5799
203	5742
204	38991
205	5806
205	38876
206	70
206	94
206	100
206	168
206	284
206	335
206	961
206	1024
206	1044
206	1056
206	1236
206	1531
206	3035
206	3181
206	3394
206	3592
206	3653
206	4166
206	4657
206	5752
206	5753
206	5796
206	5813
206	5994
206	5994
206	6928
206	6959
206	6985
206	7406
206	12768
206	24654
206	26968
206	27531
206	28499
206	29011
206	29014
206	29014
206	30533
206	30558
206	30558
206	30558
206	30561
206	30564
206	30565
206	30565
206	30566
206	30569
206	30570
206	30570
206	30570
206	30573
206	30573
206	30573
206	30574
206	33030
206	33998
206	34940
206	35126
206	35188
206	35188
206	36097
206	38940
206	38940
206	39658
206	39738
206	39927
206	39929
206	39932
206	39934
206	39935
206	39936
206	39936
206	39939
206	39951
206	39955
206	39963
206	40010
206	40017
206	40084
206	40087
206	40104
207	102
207	35188
207	38940
207	40126
208	30572
209	38912
210	3430
210	5743
210	5804
210	30550
210	38876
210	38876
210	40095
211	5817
212	38956
212	39002
212	39002
213	5744
213	5825
213	26934
214	5811
214	38876
215	40120
216	14
216	33
216	43
216	44
216	238
216	266
216	267
216	866
216	1448
216	1461
216	1532
216	2030
216	2322
216	3653
216	3666
216	4071
216	4154
216	4205
216	5325
216	5734
216	5734
216	5737
216	5795
216	5799
216	5800
216	6029
216	6927
216	6928
216	7195
216	7699
216	7970
216	9704
216	24061
216	29004
216	29004
216	29216
216	30531
216	30542
216	30558
216	30558
216	30560
216	30564
216	30564
216	30569
216	30570
216	30572
216	30573
216	30574
216	31416
216	31521
216	35126
216	38876
216	38876
216	39069
216	39463
216	39659
216	39738
216	39742
216	39933
216	39939
216	39947
216	39948
216	39951
216	39954
216	39955
216	39956
216	39958
216	40061
216	40061
216	40105
218	38988
218	40121
219	5791
